date,pm10_mean,pm25_mean,pm10_max,pm25_max,pm10_min,pm25_min
2020-12-14,10.225696494505497,329.62144836111116,58.0,985.0,0.110703,0.480354
2020-12-15,10.274415301204817,329.48846809722227,69.0,985.0,0.117264,0.610164
2020-12-16,21.107181145569616,316.3445033787879,108.0,985.0,0.0,0.448007
2020-12-17,31.438237777777786,304.7270800416667,230.98,985.0,0.3618,0.284553
2020-12-18,9.67949507526882,302.4824554305555,79.0,985.0,0.136201,0.686533
2020-12-19,34.59241361702127,8.530563888888889,107.461,38.0,0.67793,0.0
2020-12-20,8.395483615384615,5.445498309859154,36.0,39.0,0.217251,1.02026
2020-12-21,7.7191358456521755,3.683179382352941,34.0,20.0,0.0,0.961309
2020-12-22,34.525853333333345,12.64863785714286,196.522,55.0,2.707,1.7
2020-12-23,9.722757375,3.902269666666667,27.0,11.0,2.64157,1.0
2020-12-24,5.6990523711340195,2.8593590999999994,13.5117,6.3,0.70575,0.0
2020-12-25,14.88566936842106,9.089764202898552,34.0134,50.0,1.30079,0.0
2020-12-26,8.012124109890113,4.141444788732393,22.0,10.0,0.976334,0.0
2020-12-27,10.750495,4.513843623188406,24.6,8.45,2.68357,0.0
2020-12-28,11.421728020833335,5.988782112676056,25.7267,44.0,3.66373,1.0
2020-12-29,10.9032059375,4.525405694444443,38.0,11.0,1.26833,0.0
2020-12-30,7.348654821428573,3.373017380952381,19.0,7.0,1.49333,0.0
2020-12-31,14.137190078947368,43.49409363636365,117.7,985.0,0.208499,0.0
2021-01-01,121.67970876595743,341.77205736111114,1028.83,985.0,0.175165,1.79122
2021-01-02,3.2199426486486487,64.76895396774195,9.0,985.0,0.216084,0.0
2021-01-03,4.374245689655174,46.911251878787844,17.965,985.0,0.0,0.0
2021-01-04,15.040418437499994,19.94825915492958,44.65,985.0,2.84583,0.0
2021-01-05,10.185143589743587,4.251503389830508,19.0,10.0,2.66867,0.0
2021-01-06,16.234028421052635,34.639814861111105,65.425,985.0,1.7286,2.0
2021-01-07,24.079907578947353,9.841216527777775,97.0,62.0,0.5395,1.0
2021-01-08,12.809862658227848,5.855469281690141,27.362,13.25,1.0,0.0
2021-01-09,21.598831827956992,9.430019295774647,148.217,92.0,3.1965,2.4054
2021-01-10,12.901134857142862,5.872642222222221,30.0,18.0,3.7775,1.65
2021-01-11,14.43626722222222,4.752696190476191,53.8088,10.0,0.827,1.70013
2021-01-12,6.345956602150538,3.3859165217391296,25.0,24.0,0.186501,0.0
2021-01-13,5.078396970833334,1.612872738461539,14.5275,6.0,0.0184999,0.0
2021-01-14,11.401664999999998,4.639388999999999,18.9883,7.54787,3.643,0.0
2021-01-15,6.386452316455695,2.1990274861111114,19.3467,5.0,0.903543,0.0
2021-01-16,5.766272499999999,2.612920451612904,14.35,5.75,0.190235,0.0
2021-01-17,7.812627936842105,2.9588085507246373,16.7,6.60001,0.795334,0.0
2021-01-18,5.110071333333332,2.2363419565217395,11.1173,6.0,0.229667,0.0
2021-01-19,7.725829223404255,4.70582986111111,43.0,39.0,0.28336,1.20555
2021-01-20,22.95096086956522,14.390791304347829,154.0,122.0,2.86422,1.0
2021-01-21,17.188790749999995,13.432410000000004,93.0,151.0,3.35675,2.71527
2021-01-22,23.134354333333327,13.183250444444443,540.0,96.0,3.73525,2.83293
2021-01-23,16.91006352272727,15.101950151515148,67.0,126.0,5.41115,4.03843
2021-01-24,12.315309791666664,6.988488333333333,64.0,51.0,2.93767,2.91515
2021-01-25,34.579674315789475,33.74290833333335,687.0,543.0,1.22848,1.25
2021-01-26,29.611721029411765,38.0303803773585,320.0,476.0,2.69767,2.05
2021-01-27,17.451482906849318,11.420294000000004,78.0,103.0,0.0999992,1.15
2021-01-28,35.34070611764706,10.873929861111117,126.0,79.0,3.0,0.0
2021-01-29,21.597958913043485,6.638003239436618,64.7808,24.0,0.0,0.0
2021-01-30,10.345814791666667,4.3158975,20.9,9.0,2.12717,2.0
2021-01-31,6.049538323048781,2.447647861111111,15.0058,11.0,0.00266139,0.0
2021-02-01,13.264583527472531,150.9645214925373,67.0,985.0,0.970501,0.0
2021-02-02,99.65969958333336,143.51444541666663,990.0,985.0,3.0,3.15952
2021-02-03,21.014936770833334,8.392700555555551,48.6158,47.0,3.18034,2.5
2021-02-04,20.964516666666672,10.991098055555554,56.0,65.0,2.865,2.0
2021-02-05,10.94810930208333,6.572754999999998,32.0,36.0,0.943833,2.0
2021-02-06,10.491310208333335,6.883851267605633,51.0,57.0,1.39638,1.0
2021-02-07,9.181722142696625,3.994461074626866,31.3324,21.0,0.0766667,0.0
2021-02-08,14.407896799999998,5.413071830985913,56.6061,27.0,0.435558,0.0
2021-02-09,16.85824046052632,7.582118796296298,104.0,53.0,0.435801,0.0
2021-02-10,9.002221597402594,3.0427814444444454,27.1333,6.52078,0.241,0.0
2021-02-11,7.076165894736845,3.2968927536231885,15.2533,6.60016,1.50717,0.0
2021-02-12,9.398274895833334,4.922290277777776,18.5065,14.0,1.27383,1.0
2021-02-13,5.639281893975905,3.7652491944444435,15.0,23.0,0.0558332,0.243928
2021-02-14,5.094601178048781,2.4906594999999996,18.0,9.0,0.0,0.0
2021-02-15,4.706210909090907,1.7988214637681164,10.6005,7.0,0.35,0.0
2021-02-16,7.348270612903226,2.93499106060606,15.0,7.0,0.8324,0.0
2021-02-17,7.687774545454545,3.8911292307692307,29.0,10.0,1.13422,1.31826
2021-02-18,7.329011435897437,2.90073031372549,21.3948,9.0,0.175634,0.0
2021-02-19,10.490658189189189,2.9320711481481476,118.0,29.0,0.292333,0.0
2021-02-21,10.285672934782607,3.2532198529411773,30.0,12.0,2.071,0.0
2021-02-22,6.919707172413793,2.920963378378379,15.6,6.0,0.839614,1.0
2021-02-23,10.350050716417911,4.805534161764707,70.0,79.0,0.0,0.0
2021-02-24,27.504218529411762,14.761019617647063,254.0,212.0,0.243565,0.0
2021-02-25,8.9502113375,3.189354033333332,69.0,23.0,0.0,0.0
2021-02-26,14.387552297297297,6.7459758,33.2917,15.3129,0.503665,0.4
2021-02-27,22.636399999999995,11.987165000000003,35.7,17.25,11.6031,8.0
2021-03-01,19.42739772727273,6.826208939393938,70.0,31.0,5.19183,0.0
2021-03-02,7.209743544444446,2.765520588235294,32.0,6.95303,0.317758,0.0
2021-03-03,6.720927648351646,2.1309934366197187,21.1,5.0,0.187548,0.0
